TRAIT	FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	1.24e+08	1.24e+08	12:122007651..124977980	1.15948	0.246	1.18577294701847	0.000233520804919155	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000185344.9.ATP6V0A2.wgt.RDat	ATP6V0A2	12	1.24e+08	1.24e+08	12:122007651..124977980	1.43182	0.152	1.46397674220734	0.000252016140511991	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CLIP1.wgt.RDat	CLIP1	12	1.23e+08	1.23e+08	12:122007651..124977980	-0.59253	0.553	-0.606543403380293	0.000254044900542541	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.RILPL1.wgt.RDat	RILPL1	12	1.24e+08	1.24e+08	12:122007651..124977980	1.01987	0.308	1.0565235720444	0.000260981155277784	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.RILPL2.wgt.RDat	RILPL2	12	1.24e+08	1.24e+08	12:122007651..124977980	1.5656	0.117441	1.56601117720292	0.000288163642576709	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000033030.9.ZCCHC8.wgt.RDat	ZCCHC8	12	1.23e+08	1.23e+08	12:122007651..124977980	-0.57535	0.565	-0.563904005420874	0.000299541112743659	FALSE
TG	NULL	NULL.12:122007651..124977980	12	0	0	12:122007651..124977980	0	1	0	0.000304047048676312	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CDK2AP1.wgt.RDat	CDK2AP1	12	1.24e+08	1.24e+08	12:122007651..124977980	0.87615	0.381	0.846276699735896	0.000308117670503788	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ABCB9.wgt.RDat	ABCB9	12	1.23e+08	1.23e+08	12:122007651..124977980	0.34495	0.73	0.352651397618402	0.000320543244480245	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000235423.4.RP11-282O18.3.wgt.RDat	RP11-282O18.3	12	1.24e+08	1.24e+08	12:122007651..124977980	0.98486	0.325	0.956700383270204	0.000356664599528985	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MLXIP.wgt.RDat	MLXIP	12	1.23e+08	1.23e+08	12:122007651..124977980	-0.90943	0.363	-0.90612240682105	0.000369556090709102	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000111325.12.OGFOD2.wgt.RDat	OGFOD2	12	1.23e+08	1.23e+08	12:122007651..124977980	-1.13742	0.25536	-1.09876052545534	0.000443220081891994	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.SBNO1.wgt.RDat	SBNO1	12	1.24e+08	1.24e+08	12:122007651..124977980	1.06012	0.28909	1.02168692586678	0.000524818017887295	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000183955.8.SETD8.wgt.RDat	SETD8	12	1.24e+08	1.24e+08	12:122007651..124977980	-0.99746	0.31854	-0.961992846808507	0.000568492505823733	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000270061.1.RP11-214K3.19.wgt.RDat	RP11-214K3.19	12	1.24e+08	1.24e+08	12:122007651..124977980	1.8438	0.06522	1.85590832895532	0.0007137560438496	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000111011.13.RSRC2.wgt.RDat	RSRC2	12	1.23e+08	1.23e+08	12:122007651..124977980	1.73969	0.0819	1.74666419804945	0.000748767026501447	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000270028.1.RP11-380L11.4.wgt.RDat	RP11-380L11.4	12	1.24e+08	1.24e+08	12:122007651..124977980	-4.09728	4.18e-05	-4.10252176849861	0.000757144182645077	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000130921.3.C12orf65.wgt.RDat	C12orf65	12	1.24e+08	1.24e+08	12:122007651..124977980	1.606126	0.108	1.57503271635788	0.000816779863150246	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.SNRNP35.wgt.RDat	SNRNP35	12	1.24e+08	1.24e+08	12:122007651..124977980	-2.73387	0.006259	-2.73214998040199	0.000892438652674912	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MPHOSPH9.wgt.RDat	MPHOSPH9	12	1.24e+08	1.24e+08	12:122007651..124977980	-1.58399	0.113	-1.56956173891115	0.000918452331333368	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.DNAH10.wgt.RDat	DNAH10	12	1.24e+08	1.24e+08	12:122007651..124977980	-4.52175	6.13e-06	-4.52579268983306	0.00130653183892003	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000182196.9.ARL6IP4.wgt.RDat	ARL6IP4	12	1.23e+08	1.23e+08	12:122007651..124977980	1.67645	0.0936	1.64054928685664	0.00147267423290995	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Uterus/GTEx.Uterus.ENSG00000269997.1.RP11-214K3.21.wgt.RDat	RP11-214K3.21	12	1.24e+08	1.24e+08	12:122007651..124977980	0.2916	0.7706	0.305582233515659	0.00321726280128186	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000119242.4.CCDC92.wgt.RDat	CCDC92	12	1.24e+08	1.24e+08	12:122007651..124977980	-4.87844	1.07e-06	-4.88395733988514	0.0054018059247554	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000179195.11.ZNF664.wgt.RDat	ZNF664	12	1.24e+08	1.24e+08	12:122007651..124977980	5.18962	2.11e-07	5.1872680455226	0.0194999167024976	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000270005.1.RP11-380L11.3.wgt.RDat	RP11-380L11.3	12	1.24e+08	1.24e+08	12:122007651..124977980	-5.9325	2.98e-09	-5.92879123626362	0.974791367578552	TRUE
TG	INTERCEPT	INTERCEPT.19:18409862..19877471	19	0	0	19:18409862..19877471	-3.34707554154843	0.000816689517260629	0	0	FALSE
TG	NULL	NULL.19:18409862..19877471	19	0	0	19:18409862..19877471	0	1	0	7.65624177523245e-06	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000268030.1.AC005253.2.wgt.RDat	AC005253.2	19	18668585	18668585	19:18409862..19877471	0.58641	0.558	0.141053157111499	0.000192953809010416	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PGPEP1.wgt.RDat	PGPEP1	19	18451397	18451397	19:18409862..19877471	-0.2198	0.826	0.00573114502584549	0.000194314755430781	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.LOC729991.wgt.RDat	LOC729991	19	19287712	19287712	19:18409862..19877471	1.4588	0.145	1.92081353930512	0.000203383576266106	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000266904.1.LINC00663.wgt.RDat	LINC00663	19	19868175	19868175	19:18409862..19877471	-0.87012	0.38424	0.733511975867178	0.000204679367501428	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MEF2BNB.wgt.RDat	MEF2BNB	19	19287712	19287712	19:18409862..19877471	-1.89471	0.0581	-1.5905465696192	0.000207054698825278	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.COPE.wgt.RDat	COPE	19	19010323	19010323	19:18409862..19877471	-0.85013	0.395	-0.42246443414367	0.00021366632348993	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000064545.10.TMEM161A.wgt.RDat	TMEM161A	19	19229978	19229978	19:18409862..19877471	0.7687	0.44208	1.95493740352413	0.000213981117960224	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.CRLF1.wgt.RDat	CRLF1	19	18704034	18704034	19:18409862..19877471	0.09269	0.926	0.135891582170077	0.000261788840063385	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adrenal_Gland/GTEx.Adrenal_Gland.ENSG00000267419.1.CTC-559E9.6.wgt.RDat	CTC-559E9.6	19	19887411	19887411	19:18409862..19877471	-0.04816	0.96159	0.729358291772781	0.000282607631478699	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Coronary/GTEx.Artery_Coronary.ENSG00000167487.7.KLHL26.wgt.RDat	KLHL26	19	18747775	18747775	19:18409862..19877471	0.055	0.95612	-0.34799870730269	0.000296407167518178	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000005007.8.UPF1.wgt.RDat	UPF1	19	18942747	18942747	19:18409862..19877471	0.06051	0.95175	0.623075191355675	0.000298428395628151	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000181035.9.SLC25A42.wgt.RDat	SLC25A42	19	19174808	19174808	19:18409862..19877471	1.18978	0.234132	2.54542697741012	0.000305262046517589	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000268983.1.AC005253.4.wgt.RDat	AC005253.4	19	18679316	18679316	19:18409862..19877471	1.57002	0.11641	0.762505311560353	0.000306421634438814	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105676.9.ARMC6.wgt.RDat	ARMC6	19	19144912	19144912	19:18409862..19877471	1.16836	0.242663	2.30108518775603	0.000308107058101389	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.UBA52.wgt.RDat	UBA52	19	18682540	18682540	19:18409862..19877471	1.1933	0.233	1.34967819897132	0.000326840966679099	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000105696.4.TMEM59L.wgt.RDat	TMEM59L	19	18723661	18723661	19:18409862..19877471	1.83365	0.066706	1.51893222702195	0.000360075958231317	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105700.6.KXD1.wgt.RDat	KXD1	19	18668572	18668572	19:18409862..19877471	-1.15159	0.249488	-1.26870703728103	0.000363749645480152	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000213999.11.MEF2B.wgt.RDat	MEF2B	19	19267834	19267834	19:18409862..19877471	4.98441	6.22e-07	3.93983773452352	0.000375402200736614	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000064607.12.SUGP2.wgt.RDat	SUGP2	19	19101697	19101697	19:18409862..19877471	-1.22254	0.2215	0.595569939082961	0.000565711780921626	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HOMER3.wgt.RDat	HOMER3	19	19017768	19017768	19:18409862..19877471	0.67306	0.501	0.751650725196938	0.00058127027820846	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000269019.1.AC005932.1.wgt.RDat	AC005932.1	19	19051131	19051131	19:18409862..19877471	0.8403	0.401	0.834172400360454	0.000604705054979936	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000181896.7.ZNF101.wgt.RDat	ZNF101	19	19779605	19779605	19:18409862..19877471	1.75142	0.079873	2.66226592474266	0.000618354696214065	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.LPAR2.wgt.RDat	LPAR2	19	19734477	19734477	19:18409862..19877471	-1.01011	0.312	-2.64566728476346	0.000640014125124501	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C19orf60.wgt.RDat	C19orf60	19	18699494	18699494	19:18409862..19877471	1.90213	0.0572	1.85968040222418	0.000728397015870877	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000250067.7.YJEFN3.wgt.RDat	YJEFN3	19	19648128	19648128	19:18409862..19877471	-0.71775	0.47291	-1.81446840000945	0.000752260531798874	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MAU2.wgt.RDat	MAU2	19	19431629	19431629	19:18409862..19877471	4.68342	2.82e-06	2.14767385567559	0.00075408634713606	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000105708.8.ZNF14.wgt.RDat	ZNF14	19	19821280	19821280	19:18409862..19877471	1.80248	0.07147	0.786370716808639	0.000776047117214579	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105662.11.CRTC1.wgt.RDat	CRTC1	19	18794487	18794487	19:18409862..19877471	-1.35762	0.17458	-1.53127468010714	0.00131649484147362	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LRRC25.wgt.RDat	LRRC25	19	18501954	18501954	19:18409862..19877471	-1.227	0.22	-1.97161381199695	0.0013503066114023	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CILP2.wgt.RDat	CILP2	19	19649057	19649057	19:18409862..19877471	-2.2825	0.0225	-1.15082769638453	0.00176361827835555	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000130511.11.SSBP4.wgt.RDat	SSBP4	19	18529674	18529674	19:18409862..19877471	-0.9118	0.36187	-2.16155129690133	0.00215468616380985	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105717.9.PBX4.wgt.RDat	PBX4	19	19672522	19672522	19:18409862..19877471	-2.63764	0.00835	-0.511988214660169	0.00327085180010182	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ELL.wgt.RDat	ELL	19	18553473	18553473	19:18409862..19877471	1.0338	0.301	2.15504897660414	0.0032724189848192	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GMIP.wgt.RDat	GMIP	19	19740285	19740285	19:18409862..19877471	-4.709	2.49e-06	-4.84736669491417	0.00367754705156973	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.ATP13A1.wgt.RDat	ATP13A1	19	19756011	19756011	19:18409862..19877471	-5.82043	5.87e-09	-3.26030305000653	0.00409941741577191	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HAPLN4.wgt.RDat	HAPLN4	19	19366451	19366451	19:18409862..19877471	-0.75225	0.452	0.953691958770377	0.004463507248174	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000105671.7.DDX49.wgt.RDat	DDX49	19	19030484	19030484	19:18409862..19877471	6.5792	4.73e-11	5.06865650057284	0.00856451057347373	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000105705.11.SUGP1.wgt.RDat	SUGP1	19	19386827	19386827	19:18409862..19877471	2.08877	0.0367	0.100187745838158	0.0239635354685022	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NDUFA13.wgt.RDat	NDUFA13	19	19626545	19626545	19:18409862..19877471	-2.2971	0.0216	-2.91244147997213	0.0625753274523038	TRUE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.GATAD2A.wgt.RDat	GATAD2A	19	19496641	19496641	19:18409862..19877471	4.96265	6.95e-07	2.47384686584175	0.107976485063755	TRUE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Sigmoid/GTEx.Colon_Sigmoid.ENSG00000064490.9.RFXANK.wgt.RDat	RFXANK	19	19303572	19303572	19:18409862..19877471	5.837	5.31e-09	6.50223497763621	0.99956973170167	TRUE
TG	INTERCEPT	INTERCEPT.19:44744108..46102697	19	0	0	19:44744108..46102697	-0.0399708382559322	0.968116375406532	0	0	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.FOSB.wgt.RDat	FOSB	19	45971253	45971253	19:44744108..46102697	0.12654	0.899	0.117079595403944	0.000228503098729066	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000104866.6.PPP1R37.wgt.RDat	PPP1R37	19	45595050	45595050	19:44744108..46102697	0.05227	0.958	0.04032567378427	0.00023016187137023	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000104881.10.PPP1R13L.wgt.RDat	PPP1R13L	19	45882892	45882892	19:44744108..46102697	0.04456	0.964	0.0584210236048753	0.000234632708572284	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.PVR.wgt.RDat	PVR	19	45147097	45147097	19:44744108..46102697	0.29137	0.771	0.303700716134996	0.000240593151053111	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000213889.6.PPM1N.wgt.RDat	PPM1N	19	46000489	46000489	19:44744108..46102697	0.42727	0.66918	0.421711653240302	0.000244160904391965	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.BLOC1S3.wgt.RDat	BLOC1S3	19	45682003	45682003	19:44744108..46102697	-0.209	0.834	-0.219535985404989	0.000249657424221484	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.CD3EAP.wgt.RDat	CD3EAP	19	45909466	45909466	19:44744108..46102697	-0.314	0.754	-0.323926235812619	0.000250477334487301	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TRAPPC6A.wgt.RDat	TRAPPC6A	19	45666186	45666186	19:44744108..46102697	-0.4575	0.647	-0.471289143416165	0.000253852322525824	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000012061.11.ERCC1.wgt.RDat	ERCC1	19	45916692	45916692	19:44744108..46102697	0.5597	0.576	0.56235402241411	0.0002668092480904	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.EML2.wgt.RDat	EML2	19	46110252	46110252	19:44744108..46102697	0.83412	0.404	0.835782580556845	0.000279476203308322	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000177464.4.GPR4.wgt.RDat	GPR4	19	46093022	46093022	19:44744108..46102697	-0.75824	0.448	-0.762878272707464	0.000282411770335941	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.VASP.wgt.RDat	VASP	19	46009837	46009837	19:44744108..46102697	-0.56026	0.575	-0.566056573271578	0.000299480476809137	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000104884.10.ERCC2.wgt.RDat	ERCC2	19	45855467	45855467	19:44744108..46102697	-0.82567	0.40899	-0.830867744881123	0.000318452940979883	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF229.wgt.RDat	ZNF229	19	44930425	44930425	19:44744108..46102697	-0.57959	0.562	-0.586807374324433	0.00031892428876025	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000186567.8.CEACAM19.wgt.RDat	CEACAM19	19	45170227	45170227	19:44744108..46102697	0.90791	0.36393	0.894327743238206	0.000325767848832315	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000167384.6.ZNF180.wgt.RDat	ZNF180	19	44979854	44979854	19:44744108..46102697	-0.93875	0.347861	-0.931009196554812	0.00033197867863593	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000267188.1.CTC-512J12.4.wgt.RDat	CTC-512J12.4	19	44896603	44896603	19:44744108..46102697	-1.19519	0.232	-1.19213365571346	0.000351032892103085	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000125741.4.OPA3.wgt.RDat	OPA3	19	46030685	46030685	19:44744108..46102697	0.88384	0.37678	0.895878499409908	0.000386124144301725	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GEMIN7.wgt.RDat	GEMIN7	19	45582453	45582453	19:44744108..46102697	-1.449	0.147	-1.44625479589828	0.000497867451321172	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TOMM40.wgt.RDat	TOMM40	19	45393826	45393826	19:44744108..46102697	-2.00627	0.0448	-2.00842472017073	0.000504959473773854	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.KLC3.wgt.RDat	KLC3	19	45843997	45843997	19:44744108..46102697	1.47895	0.139	1.48121154759802	0.000516148502379626	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000267242.1.AC069278.4.wgt.RDat	AC069278.4	19	44978645	44978645	19:44744108..46102697	-1.5478	0.121671	-1.53350782347709	0.00052838952180446	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000267508.1.ZNF285.wgt.RDat	ZNF285	19	44886459	44886459	19:44744108..46102697	-1.25064	0.21106	-1.22645423242896	0.000672624279875042	FALSE
TG	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000267348.2.CTB-179K24.3.wgt.RDat	CTB-179K24.3	19	45579768	45579768	19:44744108..46102697	-1.62191	0.105	-1.62230117926913	0.000675210670034062	FALSE
